Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
1408,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,916428,0.016471,40,22910,4704,404557,71808.360932
1408,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,288795,0.005191,40,7219,5551,41400,5651.097459
1408,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,506263,0.009099,40,12656,5399,202720,31320.712951
1408,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,945118,0.016987,40,23627,1565,385570,77782.587427
1408,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,327294,0.005883,40,8182,2029,198599,31255.551682
1408,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,56540,0.001016,40,1413,1111,2854,386.476390
1408,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,47785,0.000859,40,1194,783,1770,204.282296
1408,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,282144676,5.071060,40,7053616,14267,281452784,44498788.102145
1424,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,225020,0.004033,42,5357,3079,36568,5230.664548
1424,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,983126,0.017620,42,23407,7408,247770,40443.227094
1424,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6989122,0.125265,42,166407,69214,1621131,250126.949040
1424,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,486045,0.008711,42,11572,1850,67026,12013.577722
1424,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1926206,0.034523,42,45862,14790,341523,76927.638799
1424,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,700585,0.012556,42,16680,4248,230170,47070.795656
1424,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,312480,0.005601,42,7440,5167,31069,5341.677397
1424,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,506278,0.009074,42,12054,5191,197363,29514.707171
1424,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,749687,0.013436,42,17849,1538,309535,60101.246385
1424,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,304396,0.005456,42,7247,1982,189241,28790.603240
1424,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,68590,0.001229,42,1633,1066,7914,1240.777195
1424,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,50470,0.000905,42,1201,724,1798,221.134547
1424,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,274529495,4.920337,42,6536416,13856,273825513,42249544.642843
1440,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,177631,0.003167,42,4229,3155,6423,713.548894
1440,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,887516,0.015826,42,21131,7693,228256,35843.833642
1440,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6648817,0.118558,42,158305,70582,1597451,249017.406379
1440,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,430468,0.007676,42,10249,1680,29803,8320.284951
1440,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,2042749,0.036425,42,48636,14381,515619,98706.434598
1440,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,773617,0.013795,42,18419,4594,276075,53149.333358
1440,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,594258,0.010597,42,14149,4884,351568,53343.567345
1440,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,477722,0.008519,42,11374,5191,202651,30304.166429
1440,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,504591,0.008998,42,12014,1545,247445,43065.049443
1440,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,297511,0.005305,42,7083,1965,194444,29627.697418
1440,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,65700,0.001172,42,1564,1067,6648,1020.034098
1440,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,47468,0.000846,42,1130,842,1367,118.278506
1440,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,270052836,4.815447,42,6429829,15171,269357895,41560210.275285
1456,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,170353,0.003029,36,4732,3301,11742,1594.455241
1456,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,937990,0.016678,36,26055,8056,331019,54872.042974
1456,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,8755132,0.155675,36,243198,71089,2129647,436017.310501
1456,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,364675,0.006484,36,10129,1915,19357,7786.762847
1456,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,2758582,0.049050,36,76627,14881,721614,155589.353780
1456,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,703869,0.012516,36,19551,4030,255174,55542.245605
1456,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,360555,0.006411,36,10015,5311,111861,17794.557477
1456,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,1150790,0.020462,36,31966,5067,529590,96618.470105
1456,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,873639,0.015534,36,24267,1578,508273,92887.495860
1456,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,316522,0.005628,36,8792,1918,224346,36967.372746
1456,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,68621,0.001220,36,1906,1085,12892,2195.937476
1456,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,43881,0.000780,36,1218,760,3124,366.715499
1456,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267055066,4.748516,36,7418196,15221,266433806,44402676.484761
1472,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,166843,0.002971,39,4278,3139,8797,1149.927103
1472,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,7024926,0.125080,39,180126,71366,2235967,353002.371653
1472,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,51181,0.000911,39,1312,1022,2456,267.649565
1472,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,1023122,0.018217,39,26233,7270,314424,51100.201150
1472,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1825967,0.032512,39,46819,14823,379637,84051.582376
1472,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,256198,0.004562,39,6569,5131,23739,3149.296367
1472,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,448794,0.007991,39,11507,5050,196157,30416.713734
1472,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,385220,0.006859,39,9877,1827,20835,7750.182777
1472,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,708255,0.012611,39,18160,4445,236443,51229.221157
1472,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,709669,0.012636,39,18196,1578,347123,65459.943039
1472,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,290066,0.005165,39,7437,1958,191805,30324.368075
1472,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,46817,0.000834,39,1200,907,1473,139.153739
1472,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,268916148,4.788090,39,6895285,15347,268250376,42951632.358628
1488,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,170120,0.003017,39,4362,3276,10687,1294.963808
1488,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,1380912,0.024487,39,35408,7670,720271,113773.671642
1488,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,8272796,0.146695,39,212122,69905,1990088,373335.162064
1488,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,616985,0.010941,39,15820,2090,236636,37200.687754
1488,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1737347,0.030807,39,44547,15119,298152,72421.820556
1488,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,762283,0.013517,39,19545,4584,251063,53665.099817
1488,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,279035,0.004948,39,7154,5203,16886,2801.562219
1488,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,607914,0.010780,39,15587,5152,351819,55298.173578
1488,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,508502,0.009017,39,13038,1555,238449,42961.866428
1488,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,442141,0.007840,39,11336,1898,346914,55155.261763
1488,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,60996,0.001082,39,1564,1109,6357,949.591408
1488,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,47535,0.000843,39,1218,873,1748,178.975226
1488,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,271691871,4.817699,39,6966458,14773,271022737,43395551.024023
1504,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,51734,0.000925,34,1521,1244,1987,175.250470
1504,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,1048438,0.018741,34,30836,7946,469709,79168.298057
1504,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6273509,0.112141,34,184514,73764,1797716,304601.835558
1504,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,282351,0.005047,34,8304,1908,200103,33903.014289
1504,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1546285,0.027640,34,45478,15428,259760,72591.053111
1504,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,210383,0.003761,34,6187,5407,11639,1267.601063
1504,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,348089,0.006222,34,10237,1849,26774,8225.316685
1504,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,657506,0.011753,34,19338,4752,217101,50155.296510
1504,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,431618,0.007715,34,12694,5351,204477,33985.073736
1504,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,156328,0.002794,34,4597,3270,17368,2409.685771
1504,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,535857,0.009579,34,15760,1562,238293,50097.603434
1504,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,43056,0.000770,34,1266,1064,1999,191.334706
1504,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,347250133,6.207232,34,10213239,13446,346720644,59459348.176747
1520,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,144341,0.002552,34,4245,3297,8134,1001.666384
1520,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,774957,0.013700,34,22792,7746,259731,45926.723168
1520,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6256981,0.110614,34,184028,72876,1505154,262164.415408
1520,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,355441,0.006284,34,10454,1651,31378,8677.396253
1520,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1794067,0.031716,34,52766,14767,460539,97962.190199
1520,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,793992,0.014037,34,23352,4440,316876,65934.218791
1520,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,217394,0.003843,34,6393,5101,12326,1817.416265
1520,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,422773,0.007474,34,12434,5252,199681,33184.693528
1520,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,645576,0.011413,34,18987,1511,229441,53555.381171
1520,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,278197,0.004918,34,8182,1932,195490,33103.926168
1520,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,43013,0.000760,34,1265,1035,2151,289.275322
1520,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,40489,0.000716,34,1190,745,1581,137.716331
1520,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,280039049,4.950658,34,8236442,13355,279511525,47933089.573787
1536,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,142394,0.002540,34,4188,3266,8577,1118.040304
1536,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,761702,0.013589,34,22403,7866,265736,46119.068904
1536,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6115825,0.109105,34,179877,69241,1615673,285727.837845
1536,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,344223,0.006141,34,10124,2082,23529,7868.280978
1536,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1797599,0.032069,34,52870,14988,424179,93281.851319
1536,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,466215,0.008317,34,13712,4082,229183,38561.762883
1536,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,498060,0.008885,34,14648,5515,264745,44339.302651
1536,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,589044,0.010508,34,17324,5222,361026,60797.823574
1536,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,665622,0.011875,34,19577,1525,224533,55530.034958
1536,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,446186,0.007960,34,13123,1867,356489,60689.893195
1536,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,46510,0.000830,34,1367,1132,2283,214.459009
1536,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,40095,0.000715,34,1179,919,1552,146.601191
1536,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,267544817,4.772960,34,7868965,14043,266975780,45783011.382302
1552,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,220733,0.003938,34,6492,3330,45256,8287.056360
1552,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,1193941,0.021300,34,35115,7936,443465,80170.147891
1552,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6841977,0.122061,34,201234,72130,1849265,320336.645758
1552,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,342922,0.006118,34,10085,1906,23702,7808.559604
1552,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1908290,0.034044,34,56126,14800,568346,113647.650063
1552,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,805239,0.014366,34,23683,4357,334710,68676.934235
1552,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,210681,0.003759,34,6196,5438,11666,1410.914694
1552,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,452173,0.008067,34,13299,5230,222426,37079.802202
1552,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,765576,0.013658,34,22516,1551,239505,63755.890242
1552,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,310609,0.005541,34,9135,2083,218105,36953.287266
1552,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,44567,0.000795,34,1310,1044,2428,287.362141
1552,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,39317,0.000701,34,1156,856,1911,190.102923
1552,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,270134175,4.819215,34,7945122,14303,269594393,46232251.759220
1568,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,370143,0.006592,31,11940,2005,205261,39028.497783
1568,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,6900685,0.122897,31,222602,72578,2096766,378708.641628
1568,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,184746,0.003290,31,5959,3162,60853,10215.357685
1568,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,686670,0.012229,31,22150,7735,197419,37364.010387
1568,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,1656166,0.029495,31,53424,15048,304724,89406.732815
1568,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,605616,0.010786,31,19536,4399,237660,48717.081477
1568,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,715769,0.012747,31,23089,1546,258502,64874.623078
1568,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,210668,0.003752,31,6795,5387,12218,1983.831554
1568,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,46562,0.000829,31,1502,1063,7176,1099.003670
1568,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,397920,0.007087,31,12836,1914,69944,14687.973838
1568,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,508266,0.009052,31,16395,4998,208830,39002.110897
